Address,restaurantNumber,restaurantName,Item Name,Item Type,Item Price,Item Delivery Price,Protein
13348 Newport Ave,472,Tustin,Carnitas Taco,Tacos,10,13,Carnitas
13348 Newport Ave,472,Tustin,Veggie Taco,Tacos,9.35,12.15,Veggie
13348 Newport Ave,472,Tustin,Beef Barbacoa Taco,Tacos,11.1,14.45,Beef Barbacoa
13348 Newport Ave,472,Tustin,Sofritas Taco,Tacos,9.35,12.15,Sofritas
13348 Newport Ave,472,Tustin,Chicken al Pastor Taco,Tacos,3.6,4.7,Chicken al Pastor
13348 Newport Ave,472,Tustin,Chicken al Pastor Taco,Tacos,9.85,12.8,Chicken al Pastor
13348 Newport Ave,472,Tustin,Veggie Taco,Tacos,3.4,4.4,Veggie
13348 Newport Ave,472,Tustin,Carnitas Taco,Tacos,3.6,4.7,Carnitas
13348 Newport Ave,472,Tustin,Beef Barbacoa Taco,Tacos,4.05,5.25,Beef Barbacoa
13348 Newport Ave,472,Tustin,Chicken Taco,Tacos,3.4,4.4,Chicken
13348 Newport Ave,472,Tustin,Steak Taco,Tacos,4.05,5.25,Steak
13348 Newport Ave,472,Tustin,Sofritas Taco,Tacos,3.4,4.4,Sofritas
13348 Newport Ave,472,Tustin,Steak Bowl,Bowl,11.1,14.45,Steak
13348 Newport Ave,472,Tustin,Chicken Bowl,Bowl,9.35,12.15,Chicken
13348 Newport Ave,472,Tustin,Carnitas Bowl,Bowl,10,13,Carnitas
13348 Newport Ave,472,Tustin,Veggie Bowl,Bowl,9.35,12.15,Veggie
13348 Newport Ave,472,Tustin,Beef Barbacoa Bowl,Bowl,11.1,14.45,Beef Barbacoa
13348 Newport Ave,472,Tustin,Chicken al Pastor Bowl,Bowl,9.85,12.8,Chicken al Pastor
13348 Newport Ave,472,Tustin,Sofritas Bowl,Bowl,9.35,12.15,Sofritas
13348 Newport Ave,472,Tustin,Steak Salad,Salad,11.1,14.45,Steak
13348 Newport Ave,472,Tustin,Chicken Salad,Salad,9.35,12.15,Chicken
13348 Newport Ave,472,Tustin,Carnitas Salad,Salad,10,13,Carnitas
13348 Newport Ave,472,Tustin,Beef Barbacoa Salad,Salad,11.1,14.45,Beef Barbacoa
13348 Newport Ave,472,Tustin,Veggie Salad,Salad,9.35,12.15,Veggie
13348 Newport Ave,472,Tustin,Sofritas Salad,Salad,9.35,12.15,Sofritas
13348 Newport Ave,472,Tustin,Chicken al Pastor Salad,Salad,9.85,12.8,Chicken al Pastor
13348 Newport Ave,472,Tustin,Cheese Kids Build Your Own,KidsBYO,5.7,7.4,Cheese
13348 Newport Ave,472,Tustin,Chicken Kids Build Your Own,KidsBYO,5.7,7.4,Chicken
13348 Newport Ave,472,Tustin,Steak Kids Build Your Own,KidsBYO,5.7,7.4,Steak
13348 Newport Ave,472,Tustin,Carnitas Kids Build Your Own,KidsBYO,5.7,7.4,Carnitas
13348 Newport Ave,472,Tustin,Beef Barbacoa Kids Build Your Own,KidsBYO,5.7,7.4,Beef Barbacoa
13348 Newport Ave,472,Tustin,Sofritas Kids Build Your Own,KidsBYO,5.7,7.4,Sofritas
13348 Newport Ave,472,Tustin,Chicken al Pastor Kids Build Your Own,KidsBYO,5.7,7.4,Chicken al Pastor
13348 Newport Ave,472,Tustin,Guacamole Kids Build Your Own,KidsBYO,5.7,7.4,Guacamole
13348 Newport Ave,472,Tustin,Queso Blanco Kids Build Your Own,KidsBYO,5.7,7.4,Queso Blanco
13348 Newport Ave,472,Tustin,Cheese Only Kids Quesadilla,KidsQuesadilla,4.6,6,Cheese Only
13348 Newport Ave,472,Tustin,Chicken Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken
13348 Newport Ave,472,Tustin,Steak Kids Quesadilla,KidsQuesadilla,5,6.5,Steak
13348 Newport Ave,472,Tustin,Carnitas Kids Quesadilla,KidsQuesadilla,5,6.5,Carnitas
13348 Newport Ave,472,Tustin,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,5,6.5,Beef Barbacoa
13348 Newport Ave,472,Tustin,Sofritas Kids Quesadilla,KidsQuesadilla,5,6.5,Sofritas
13348 Newport Ave,472,Tustin,Guacamole Kids Quesadilla,KidsQuesadilla,5,6.5,Guacamole
13348 Newport Ave,472,Tustin,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken al Pastor
13348 Newport Ave,472,Tustin,Carnitas Quesadilla,Quesadilla,10.55,13.7,Carnitas
13348 Newport Ave,472,Tustin,Beef Barbacoa Quesadilla,Quesadilla,11.65,15.15,Beef Barbacoa
13348 Newport Ave,472,Tustin,Sofritas Quesadilla,Quesadilla,9.9,12.85,Sofritas
13348 Newport Ave,472,Tustin,Chicken al Pastor Quesadilla,Quesadilla,10.4,13.5,Chicken al Pastor
13348 Newport Ave,472,Tustin,Chicken Quesadilla,Quesadilla,9.9,12.85,Chicken
13348 Newport Ave,472,Tustin,Cheese Only Quesadilla,Quesadilla,9.9,12.85,Cheese Only
13348 Newport Ave,472,Tustin,Steak Quesadilla,Quesadilla,11.65,15.15,Steak
1323 W Chinden Blvd,3735,Linder Village Meridian,Carnitas Burrito,Burrito,9.75,12.7,Carnitas
1323 W Chinden Blvd,3735,Linder Village Meridian,Veggie Burrito,Burrito,9.1,11.85,Veggie
1323 W Chinden Blvd,3735,Linder Village Meridian,Beef Barbacoa Burrito,Burrito,10.85,14.1,Beef Barbacoa
1323 W Chinden Blvd,3735,Linder Village Meridian,Steak Burrito,Burrito,10.85,14.1,Steak
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken Burrito,Burrito,9.1,11.85,Chicken
1323 W Chinden Blvd,3735,Linder Village Meridian,Sofritas Burrito,Burrito,9.1,11.85,Sofritas
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken al Pastor Burrito,Burrito,9.6,12.5,Chicken al Pastor
1323 W Chinden Blvd,3735,Linder Village Meridian,Steak Taco,Tacos,10.85,14.1,Steak
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken Taco,Tacos,9.1,11.85,Chicken
1323 W Chinden Blvd,3735,Linder Village Meridian,Carnitas Taco,Tacos,9.75,12.7,Carnitas
1323 W Chinden Blvd,3735,Linder Village Meridian,Veggie Taco,Tacos,9.1,11.85,Veggie
1323 W Chinden Blvd,3735,Linder Village Meridian,Beef Barbacoa Taco,Tacos,10.85,14.1,Beef Barbacoa
1323 W Chinden Blvd,3735,Linder Village Meridian,Sofritas Taco,Tacos,9.1,11.85,Sofritas
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken al Pastor Taco,Tacos,3.5,4.55,Chicken al Pastor
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken al Pastor Taco,Tacos,9.6,12.5,Chicken al Pastor
1323 W Chinden Blvd,3735,Linder Village Meridian,Veggie Taco,Tacos,3.3,4.3,Veggie
1323 W Chinden Blvd,3735,Linder Village Meridian,Carnitas Taco,Tacos,3.5,4.55,Carnitas
1323 W Chinden Blvd,3735,Linder Village Meridian,Beef Barbacoa Taco,Tacos,3.95,5.15,Beef Barbacoa
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken Taco,Tacos,3.3,4.3,Chicken
1323 W Chinden Blvd,3735,Linder Village Meridian,Steak Taco,Tacos,3.95,5.15,Steak
1323 W Chinden Blvd,3735,Linder Village Meridian,Sofritas Taco,Tacos,3.3,4.3,Sofritas
1323 W Chinden Blvd,3735,Linder Village Meridian,Steak Bowl,Bowl,10.85,14.1,Steak
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken Bowl,Bowl,9.1,11.85,Chicken
1323 W Chinden Blvd,3735,Linder Village Meridian,Carnitas Bowl,Bowl,9.75,12.7,Carnitas
1323 W Chinden Blvd,3735,Linder Village Meridian,Veggie Bowl,Bowl,9.1,11.85,Veggie
1323 W Chinden Blvd,3735,Linder Village Meridian,Beef Barbacoa Bowl,Bowl,10.85,14.1,Beef Barbacoa
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken al Pastor Bowl,Bowl,9.6,12.5,Chicken al Pastor
1323 W Chinden Blvd,3735,Linder Village Meridian,Sofritas Bowl,Bowl,9.1,11.85,Sofritas
1323 W Chinden Blvd,3735,Linder Village Meridian,Steak Salad,Salad,10.85,14.1,Steak
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken Salad,Salad,9.1,11.85,Chicken
1323 W Chinden Blvd,3735,Linder Village Meridian,Carnitas Salad,Salad,9.75,12.7,Carnitas
1323 W Chinden Blvd,3735,Linder Village Meridian,Beef Barbacoa Salad,Salad,10.85,14.1,Beef Barbacoa
1323 W Chinden Blvd,3735,Linder Village Meridian,Veggie Salad,Salad,9.1,11.85,Veggie
1323 W Chinden Blvd,3735,Linder Village Meridian,Sofritas Salad,Salad,9.1,11.85,Sofritas
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken al Pastor Salad,Salad,9.6,12.5,Chicken al Pastor
1323 W Chinden Blvd,3735,Linder Village Meridian,Cheese Kids Build Your Own,KidsBYO,5.6,7.3,Cheese
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken Kids Build Your Own,KidsBYO,5.6,7.3,Chicken
1323 W Chinden Blvd,3735,Linder Village Meridian,Steak Kids Build Your Own,KidsBYO,5.6,7.3,Steak
1323 W Chinden Blvd,3735,Linder Village Meridian,Carnitas Kids Build Your Own,KidsBYO,5.6,7.3,Carnitas
1323 W Chinden Blvd,3735,Linder Village Meridian,Beef Barbacoa Kids Build Your Own,KidsBYO,5.6,7.3,Beef Barbacoa
1323 W Chinden Blvd,3735,Linder Village Meridian,Sofritas Kids Build Your Own,KidsBYO,5.6,7.3,Sofritas
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken al Pastor Kids Build Your Own,KidsBYO,5.6,7.3,Chicken al Pastor
1323 W Chinden Blvd,3735,Linder Village Meridian,Guacamole Kids Build Your Own,KidsBYO,5.6,7.3,Guacamole
1323 W Chinden Blvd,3735,Linder Village Meridian,Queso Blanco Kids Build Your Own,KidsBYO,5.6,7.3,Queso Blanco
1323 W Chinden Blvd,3735,Linder Village Meridian,Cheese Only Kids Quesadilla,KidsQuesadilla,4.4,5.7,Cheese Only
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken Kids Quesadilla,KidsQuesadilla,4.95,6.45,Chicken
1323 W Chinden Blvd,3735,Linder Village Meridian,Steak Kids Quesadilla,KidsQuesadilla,4.95,6.45,Steak
1323 W Chinden Blvd,3735,Linder Village Meridian,Carnitas Kids Quesadilla,KidsQuesadilla,4.95,6.45,Carnitas
1323 W Chinden Blvd,3735,Linder Village Meridian,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,4.95,6.45,Beef Barbacoa
1323 W Chinden Blvd,3735,Linder Village Meridian,Sofritas Kids Quesadilla,KidsQuesadilla,4.95,6.45,Sofritas
1323 W Chinden Blvd,3735,Linder Village Meridian,Guacamole Kids Quesadilla,KidsQuesadilla,4.95,6.45,Guacamole
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,4.95,6.45,Chicken al Pastor
1323 W Chinden Blvd,3735,Linder Village Meridian,Carnitas Quesadilla,Quesadilla,10.3,13.4,Carnitas
1323 W Chinden Blvd,3735,Linder Village Meridian,Beef Barbacoa Quesadilla,Quesadilla,11.4,14.8,Beef Barbacoa
1323 W Chinden Blvd,3735,Linder Village Meridian,Sofritas Quesadilla,Quesadilla,9.65,12.55,Sofritas
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken al Pastor Quesadilla,Quesadilla,10.15,13.2,Chicken al Pastor
1323 W Chinden Blvd,3735,Linder Village Meridian,Chicken Quesadilla,Quesadilla,9.65,12.55,Chicken
1323 W Chinden Blvd,3735,Linder Village Meridian,Cheese Only Quesadilla,Quesadilla,9.65,12.55,Cheese Only
1323 W Chinden Blvd,3735,Linder Village Meridian,Steak Quesadilla,Quesadilla,11.4,14.8,Steak
20940 Frederick Rd Ste A,2781,Germantown East,Carnitas Burrito,Burrito,10.15,13.2,Carnitas
20940 Frederick Rd Ste A,2781,Germantown East,Veggie Burrito,Burrito,9.5,12.35,Veggie
20940 Frederick Rd Ste A,2781,Germantown East,Beef Barbacoa Burrito,Burrito,11.25,14.65,Beef Barbacoa
20940 Frederick Rd Ste A,2781,Germantown East,Steak Burrito,Burrito,11.25,14.65,Steak
20940 Frederick Rd Ste A,2781,Germantown East,Chicken Burrito,Burrito,9.5,12.35,Chicken
20940 Frederick Rd Ste A,2781,Germantown East,Sofritas Burrito,Burrito,9.5,12.35,Sofritas
20940 Frederick Rd Ste A,2781,Germantown East,Chicken al Pastor Burrito,Burrito,10,13,Chicken al Pastor
20940 Frederick Rd Ste A,2781,Germantown East,Steak Taco,Tacos,11.25,14.65,Steak
20940 Frederick Rd Ste A,2781,Germantown East,Chicken Taco,Tacos,9.5,12.35,Chicken
20940 Frederick Rd Ste A,2781,Germantown East,Carnitas Taco,Tacos,10.15,13.2,Carnitas
20940 Frederick Rd Ste A,2781,Germantown East,Veggie Taco,Tacos,9.5,12.35,Veggie
20940 Frederick Rd Ste A,2781,Germantown East,Beef Barbacoa Taco,Tacos,11.25,14.65,Beef Barbacoa
20940 Frederick Rd Ste A,2781,Germantown East,Sofritas Taco,Tacos,9.5,12.35,Sofritas
20940 Frederick Rd Ste A,2781,Germantown East,Chicken al Pastor Taco,Tacos,3.6,4.7,Chicken al Pastor
20940 Frederick Rd Ste A,2781,Germantown East,Chicken al Pastor Taco,Tacos,10,13,Chicken al Pastor
20940 Frederick Rd Ste A,2781,Germantown East,Veggie Taco,Tacos,3.4,4.4,Veggie
20940 Frederick Rd Ste A,2781,Germantown East,Carnitas Taco,Tacos,3.6,4.7,Carnitas
20940 Frederick Rd Ste A,2781,Germantown East,Beef Barbacoa Taco,Tacos,4.05,5.25,Beef Barbacoa
20940 Frederick Rd Ste A,2781,Germantown East,Chicken Taco,Tacos,3.4,4.4,Chicken
20940 Frederick Rd Ste A,2781,Germantown East,Steak Taco,Tacos,4.05,5.25,Steak
20940 Frederick Rd Ste A,2781,Germantown East,Sofritas Taco,Tacos,3.4,4.4,Sofritas
20940 Frederick Rd Ste A,2781,Germantown East,Steak Bowl,Bowl,11.25,14.65,Steak
20940 Frederick Rd Ste A,2781,Germantown East,Chicken Bowl,Bowl,9.5,12.35,Chicken
20940 Frederick Rd Ste A,2781,Germantown East,Carnitas Bowl,Bowl,10.15,13.2,Carnitas
20940 Frederick Rd Ste A,2781,Germantown East,Veggie Bowl,Bowl,9.5,12.35,Veggie
20940 Frederick Rd Ste A,2781,Germantown East,Beef Barbacoa Bowl,Bowl,11.25,14.65,Beef Barbacoa
20940 Frederick Rd Ste A,2781,Germantown East,Chicken al Pastor Bowl,Bowl,10,13,Chicken al Pastor
20940 Frederick Rd Ste A,2781,Germantown East,Sofritas Bowl,Bowl,9.5,12.35,Sofritas
20940 Frederick Rd Ste A,2781,Germantown East,Steak Salad,Salad,11.25,14.65,Steak
20940 Frederick Rd Ste A,2781,Germantown East,Chicken Salad,Salad,9.5,12.35,Chicken
20940 Frederick Rd Ste A,2781,Germantown East,Carnitas Salad,Salad,10.15,13.2,Carnitas
20940 Frederick Rd Ste A,2781,Germantown East,Beef Barbacoa Salad,Salad,11.25,14.65,Beef Barbacoa
20940 Frederick Rd Ste A,2781,Germantown East,Veggie Salad,Salad,9.5,12.35,Veggie
20940 Frederick Rd Ste A,2781,Germantown East,Sofritas Salad,Salad,9.5,12.35,Sofritas
20940 Frederick Rd Ste A,2781,Germantown East,Chicken al Pastor Salad,Salad,10,13,Chicken al Pastor
20940 Frederick Rd Ste A,2781,Germantown East,Cheese Kids Build Your Own,KidsBYO,5.7,7.4,Cheese
20940 Frederick Rd Ste A,2781,Germantown East,Chicken Kids Build Your Own,KidsBYO,5.7,7.4,Chicken
20940 Frederick Rd Ste A,2781,Germantown East,Steak Kids Build Your Own,KidsBYO,5.7,7.4,Steak
20940 Frederick Rd Ste A,2781,Germantown East,Carnitas Kids Build Your Own,KidsBYO,5.7,7.4,Carnitas
20940 Frederick Rd Ste A,2781,Germantown East,Beef Barbacoa Kids Build Your Own,KidsBYO,5.7,7.4,Beef Barbacoa
20940 Frederick Rd Ste A,2781,Germantown East,Sofritas Kids Build Your Own,KidsBYO,5.7,7.4,Sofritas
20940 Frederick Rd Ste A,2781,Germantown East,Chicken al Pastor Kids Build Your Own,KidsBYO,5.7,7.4,Chicken al Pastor
20940 Frederick Rd Ste A,2781,Germantown East,Guacamole Kids Build Your Own,KidsBYO,5.7,7.4,Guacamole
20940 Frederick Rd Ste A,2781,Germantown East,Queso Blanco Kids Build Your Own,KidsBYO,5.7,7.4,Queso Blanco
20940 Frederick Rd Ste A,2781,Germantown East,Cheese Only Kids Quesadilla,KidsQuesadilla,4.6,6,Cheese Only
20940 Frederick Rd Ste A,2781,Germantown East,Chicken Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken
20940 Frederick Rd Ste A,2781,Germantown East,Steak Kids Quesadilla,KidsQuesadilla,5,6.5,Steak
20940 Frederick Rd Ste A,2781,Germantown East,Carnitas Kids Quesadilla,KidsQuesadilla,5,6.5,Carnitas
20940 Frederick Rd Ste A,2781,Germantown East,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,5,6.5,Beef Barbacoa
20940 Frederick Rd Ste A,2781,Germantown East,Sofritas Kids Quesadilla,KidsQuesadilla,5,6.5,Sofritas
20940 Frederick Rd Ste A,2781,Germantown East,Guacamole Kids Quesadilla,KidsQuesadilla,5,6.5,Guacamole
20940 Frederick Rd Ste A,2781,Germantown East,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken al Pastor
20940 Frederick Rd Ste A,2781,Germantown East,Carnitas Quesadilla,Quesadilla,10.7,13.9,Carnitas
20940 Frederick Rd Ste A,2781,Germantown East,Beef Barbacoa Quesadilla,Quesadilla,11.8,15.35,Beef Barbacoa
20940 Frederick Rd Ste A,2781,Germantown East,Sofritas Quesadilla,Quesadilla,10.05,13.05,Sofritas
20940 Frederick Rd Ste A,2781,Germantown East,Chicken al Pastor Quesadilla,Quesadilla,10.55,13.7,Chicken al Pastor
20940 Frederick Rd Ste A,2781,Germantown East,Chicken Quesadilla,Quesadilla,10.05,13.05,Chicken
20940 Frederick Rd Ste A,2781,Germantown East,Cheese Only Quesadilla,Quesadilla,10.05,13.05,Cheese Only
20940 Frederick Rd Ste A,2781,Germantown East,Steak Quesadilla,Quesadilla,11.8,15.35,Steak
775 NW Gilman Blvd,778,Issaquah,Carnitas Burrito,Burrito,9.75,12.7,Carnitas
775 NW Gilman Blvd,778,Issaquah,Veggie Burrito,Burrito,9.1,11.85,Veggie
775 NW Gilman Blvd,778,Issaquah,Beef Barbacoa Burrito,Burrito,10.85,14.1,Beef Barbacoa
775 NW Gilman Blvd,778,Issaquah,Steak Burrito,Burrito,10.85,14.1,Steak
775 NW Gilman Blvd,778,Issaquah,Chicken Burrito,Burrito,9.1,11.85,Chicken
775 NW Gilman Blvd,778,Issaquah,Sofritas Burrito,Burrito,9.1,11.85,Sofritas
775 NW Gilman Blvd,778,Issaquah,Chicken al Pastor Burrito,Burrito,9.6,12.5,Chicken al Pastor
775 NW Gilman Blvd,778,Issaquah,Steak Taco,Tacos,10.85,14.1,Steak
775 NW Gilman Blvd,778,Issaquah,Chicken Taco,Tacos,9.1,11.85,Chicken
775 NW Gilman Blvd,778,Issaquah,Carnitas Taco,Tacos,9.75,12.7,Carnitas
775 NW Gilman Blvd,778,Issaquah,Veggie Taco,Tacos,9.1,11.85,Veggie
775 NW Gilman Blvd,778,Issaquah,Beef Barbacoa Taco,Tacos,10.85,14.1,Beef Barbacoa
775 NW Gilman Blvd,778,Issaquah,Sofritas Taco,Tacos,9.1,11.85,Sofritas
775 NW Gilman Blvd,778,Issaquah,Chicken al Pastor Taco,Tacos,3.5,4.55,Chicken al Pastor
775 NW Gilman Blvd,778,Issaquah,Chicken al Pastor Taco,Tacos,9.6,12.5,Chicken al Pastor
775 NW Gilman Blvd,778,Issaquah,Veggie Taco,Tacos,3.3,4.3,Veggie
775 NW Gilman Blvd,778,Issaquah,Carnitas Taco,Tacos,3.5,4.55,Carnitas
775 NW Gilman Blvd,778,Issaquah,Beef Barbacoa Taco,Tacos,3.95,5.15,Beef Barbacoa
775 NW Gilman Blvd,778,Issaquah,Chicken Taco,Tacos,3.3,4.3,Chicken
775 NW Gilman Blvd,778,Issaquah,Steak Taco,Tacos,3.95,5.15,Steak
775 NW Gilman Blvd,778,Issaquah,Sofritas Taco,Tacos,3.3,4.3,Sofritas
775 NW Gilman Blvd,778,Issaquah,Steak Bowl,Bowl,10.85,14.1,Steak
775 NW Gilman Blvd,778,Issaquah,Chicken Bowl,Bowl,9.1,11.85,Chicken
775 NW Gilman Blvd,778,Issaquah,Carnitas Bowl,Bowl,9.75,12.7,Carnitas
775 NW Gilman Blvd,778,Issaquah,Veggie Bowl,Bowl,9.1,11.85,Veggie
775 NW Gilman Blvd,778,Issaquah,Beef Barbacoa Bowl,Bowl,10.85,14.1,Beef Barbacoa
775 NW Gilman Blvd,778,Issaquah,Chicken al Pastor Bowl,Bowl,9.6,12.5,Chicken al Pastor
775 NW Gilman Blvd,778,Issaquah,Sofritas Bowl,Bowl,9.1,11.85,Sofritas
775 NW Gilman Blvd,778,Issaquah,Steak Salad,Salad,10.85,14.1,Steak
775 NW Gilman Blvd,778,Issaquah,Chicken Salad,Salad,9.1,11.85,Chicken
775 NW Gilman Blvd,778,Issaquah,Carnitas Salad,Salad,9.75,12.7,Carnitas
775 NW Gilman Blvd,778,Issaquah,Beef Barbacoa Salad,Salad,10.85,14.1,Beef Barbacoa
775 NW Gilman Blvd,778,Issaquah,Veggie Salad,Salad,9.1,11.85,Veggie
775 NW Gilman Blvd,778,Issaquah,Sofritas Salad,Salad,9.1,11.85,Sofritas
775 NW Gilman Blvd,778,Issaquah,Chicken al Pastor Salad,Salad,9.6,12.5,Chicken al Pastor
775 NW Gilman Blvd,778,Issaquah,Cheese Kids Build Your Own,KidsBYO,5.6,7.3,Cheese
775 NW Gilman Blvd,778,Issaquah,Chicken Kids Build Your Own,KidsBYO,5.6,7.3,Chicken
775 NW Gilman Blvd,778,Issaquah,Steak Kids Build Your Own,KidsBYO,5.6,7.3,Steak
775 NW Gilman Blvd,778,Issaquah,Carnitas Kids Build Your Own,KidsBYO,5.6,7.3,Carnitas
775 NW Gilman Blvd,778,Issaquah,Beef Barbacoa Kids Build Your Own,KidsBYO,5.6,7.3,Beef Barbacoa
775 NW Gilman Blvd,778,Issaquah,Sofritas Kids Build Your Own,KidsBYO,5.6,7.3,Sofritas
775 NW Gilman Blvd,778,Issaquah,Chicken al Pastor Kids Build Your Own,KidsBYO,5.6,7.3,Chicken al Pastor
775 NW Gilman Blvd,778,Issaquah,Guacamole Kids Build Your Own,KidsBYO,5.6,7.3,Guacamole
775 NW Gilman Blvd,778,Issaquah,Queso Blanco Kids Build Your Own,KidsBYO,5.6,7.3,Queso Blanco
775 NW Gilman Blvd,778,Issaquah,Cheese Only Kids Quesadilla,KidsQuesadilla,4.4,5.7,Cheese Only
775 NW Gilman Blvd,778,Issaquah,Chicken Kids Quesadilla,KidsQuesadilla,4.95,6.45,Chicken
775 NW Gilman Blvd,778,Issaquah,Steak Kids Quesadilla,KidsQuesadilla,4.95,6.45,Steak
775 NW Gilman Blvd,778,Issaquah,Carnitas Kids Quesadilla,KidsQuesadilla,4.95,6.45,Carnitas
775 NW Gilman Blvd,778,Issaquah,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,4.95,6.45,Beef Barbacoa
775 NW Gilman Blvd,778,Issaquah,Sofritas Kids Quesadilla,KidsQuesadilla,4.95,6.45,Sofritas
775 NW Gilman Blvd,778,Issaquah,Guacamole Kids Quesadilla,KidsQuesadilla,4.95,6.45,Guacamole
775 NW Gilman Blvd,778,Issaquah,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,4.95,6.45,Chicken al Pastor
775 NW Gilman Blvd,778,Issaquah,Carnitas Quesadilla,Quesadilla,10.3,13.4,Carnitas
775 NW Gilman Blvd,778,Issaquah,Beef Barbacoa Quesadilla,Quesadilla,11.4,14.8,Beef Barbacoa
775 NW Gilman Blvd,778,Issaquah,Sofritas Quesadilla,Quesadilla,9.65,12.55,Sofritas
775 NW Gilman Blvd,778,Issaquah,Chicken al Pastor Quesadilla,Quesadilla,10.15,13.2,Chicken al Pastor
775 NW Gilman Blvd,778,Issaquah,Chicken Quesadilla,Quesadilla,9.65,12.55,Chicken
775 NW Gilman Blvd,778,Issaquah,Cheese Only Quesadilla,Quesadilla,9.65,12.55,Cheese Only
775 NW Gilman Blvd,778,Issaquah,Steak Quesadilla,Quesadilla,11.4,14.8,Steak
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Carnitas Burrito,Burrito,9.75,12.7,Carnitas
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Veggie Burrito,Burrito,9.1,11.85,Veggie
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Beef Barbacoa Burrito,Burrito,10.85,14.1,Beef Barbacoa
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Steak Burrito,Burrito,10.85,14.1,Steak
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Chicken Burrito,Burrito,9.1,11.85,Chicken
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Sofritas Burrito,Burrito,9.1,11.85,Sofritas
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Chicken al Pastor Burrito,Burrito,9.6,12.5,Chicken al Pastor
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Steak Taco,Tacos,10.85,14.1,Steak
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Chicken Taco,Tacos,9.1,11.85,Chicken
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Carnitas Taco,Tacos,9.75,12.7,Carnitas
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Veggie Taco,Tacos,9.1,11.85,Veggie
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Beef Barbacoa Taco,Tacos,10.85,14.1,Beef Barbacoa
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Sofritas Taco,Tacos,9.1,11.85,Sofritas
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Chicken al Pastor Taco,Tacos,3.45,4.5,Chicken al Pastor
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Chicken al Pastor Taco,Tacos,9.6,12.5,Chicken al Pastor
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Veggie Taco,Tacos,3.25,4.25,Veggie
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Carnitas Taco,Tacos,3.45,4.5,Carnitas
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Beef Barbacoa Taco,Tacos,3.9,5.05,Beef Barbacoa
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Chicken Taco,Tacos,3.25,4.25,Chicken
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Steak Taco,Tacos,3.9,5.05,Steak
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Sofritas Taco,Tacos,3.25,4.25,Sofritas
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Steak Bowl,Bowl,10.85,14.1,Steak
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Chicken Bowl,Bowl,9.1,11.85,Chicken
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Carnitas Bowl,Bowl,9.75,12.7,Carnitas
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Veggie Bowl,Bowl,9.1,11.85,Veggie
6570 S Yosemite St Ste D,1528,Arapahoe Relo,Beef Barbacoa Bowl,Bowl,10.85,14.1,Beef Barbacoa
